ID_Klijenta,Država,Odobreni_Iznos_EUR,Mjesečna_Primanje_EUR,Trenutni_Dug_EUR,Starost_Klijenta,Staž_Godine,Godine_Kreditne_Povijesti,Broj_članova_Kućanstva,Spol,Stambeni_Status,Obrazovanje
1812,Hrvatska,76205.38,5623.33,45000.0,29.0,13.0,26.0,5.0,M,,VSS
1813,Hrvatska,113939.56,7925.7,37686.39,52.0,25.0,13.0,3.0,M,podstanar,SSS
1814,Hrvatska,88931.1,8526.77,45000.0,32.0,16.0,2.0,,muško,podstanar,magisterij
1815,Hrvatska,105636.89,8696.13,40123.53,53.0,26.0,17.0,4.0,M,podstanar,VSS
1816,Hrvatska,55288.79,6562.04,45000.0,43.0,18.0,28.0,4.0,muško,podstanar,magisterij
1817,Hrvatska,90341.01,9682.94,40013.63,40.0,18.0,27.0,3.0,m,vl,magisterij
1818,Hrvatska,102792.62,7915.62,32395.93,39.0,18.0,21.0,2.0,muško,vl,VSS
1819,Hrvatska,86645.68,6090.18,45000.0,39.0,19.0,5.0,4.0,f,podstanar,SSS
1820,Hrvatska,106309.61,6947.55,45000.0,18.0,8.0,16.0,1.0,M,podstanar,SSS
1821,Hrvatska,74654.23,4897.8,45000.0,32.0,15.0,22.0,1.0,muško,podstanar,SSS
1822,Hrvatska,113186.95,7453.87,45000.0,43.0,24.0,27.0,1.0,muško,vlasnik,SSS
1823,Hrvatska,130977.96,9809.03,20342.81,35.0,17.0,13.0,3.0,muško,podstanar,VSS
1824,Hrvatska,77743.23,5175.83,45000.0,21.0,6.0,13.0,4.0,M,podstanar,SSS
1825,Hrvatska,76089.95,8041.34,45000.0,34.0,17.0,19.0,6.0,muško,podstanar,magisterij
1826,Hrvatska,114067.69,9225.13,39957.52,52.0,21.0,12.0,3.0,žensko,podstanar,VSS
1827,Hrvatska,116591.44,7815.02,28453.14,47.0,,26.0,2.0,f,podstanar,SSS
1828,Hrvatska,74542.8,5368.52,45000.0,34.0,16.0,27.0,3.0,M,vl,
1829,Hrvatska,76596.26,5568.17,45000.0,45.0,22.0,2.0,5.0,muško,vlasnik,SSS
1830,Hrvatska,79364.31,4765.64,45000.0,31.0,9.0,12.0,2.0,muško,,SSS
1831,Hrvatska,58110.99,5808.45,45000.0,18.0,5.0,28.0,1.0,,podstanar,VSS
1832,Hrvatska,66626.96,3848.63,45000.0,26.0,,23.0,3.0,M,,SSS
1833,Hrvatska,64917.18,6121.74,45000.0,51.0,21.0,1.0,,M,podstanar,VSS
1834,Hrvatska,69644.05,4952.81,45000.0,32.0,16.0,8.0,2.0,m,podstanar,SSS
1835,Hrvatska,84306.3,6164.76,45000.0,33.0,16.0,12.0,5.0,muško,podstanar,VSS
1836,Hrvatska,89684.29,7525.44,45000.0,32.0,14.0,7.0,3.0,žensko,podstanar,VSS
1837,Hrvatska,116010.01,7499.75,43270.9,54.0,24.0,15.0,3.0,muško,vl,SSS
1838,Hrvatska,65032.92,3956.15,45000.0,51.0,18.0,23.0,1.0,m,podstanar,SSS
1839,Hrvatska,104686.45,9154.52,45000.0,57.0,32.0,28.0,2.0,M,podstanar,VSS
1840,Hrvatska,80720.22,8054.51,45000.0,33.0,16.0,2.0,1.0,muško,vlasnik,magisterij
1841,Hrvatska,84010.73,5197.53,45000.0,38.0,14.0,12.0,6.0,,podstanar,SSS
1842,Hrvatska,98496.39,6604.27,45000.0,,10.0,,3.0,žensko,podstanar,SSS
1843,Hrvatska,62545.56,4512.5,45000.0,50.0,22.0,17.0,2.0,M,podstanar,SSS
1844,Hrvatska,92648.19,6105.72,45000.0,23.0,9.0,1.0,1.0,muško,vl,SSS
1845,Hrvatska,88329.04,6471.79,45000.0,37.0,,19.0,2.0,muško,vl,SSS
1846,Hrvatska,94849.03,6588.76,45000.0,24.0,8.0,21.0,3.0,muško,vl,SSS
1847,Hrvatska,90783.37,6463.12,45000.0,29.0,11.0,20.0,,muško,vlasnik,VSS
1848,Hrvatska,134106.0,8675.67,30656.4,27.0,13.0,14.0,1.0,f,podstanar,SSS
1849,Hrvatska,72245.2,4535.43,45000.0,29.0,10.0,16.0,1.0,M,vlasnik,SSS
1850,Hrvatska,74380.06,5198.35,45000.0,30.0,15.0,28.0,1.0,muško,podstanar,SSS
1851,Hrvatska,72537.19,6523.4,45000.0,30.0,,,5.0,f,vl,magisterij
1852,Hrvatska,73890.46,,,43.0,17.0,0.0,1.0,M,vlasnik,SSS
1853,Hrvatska,72252.26,8082.33,,24.0,5.0,30.0,3.0,muško,podstanar,magisterij
1854,Hrvatska,108780.33,8826.46,33961.96,37.0,11.0,5.0,1.0,muško,podstanar,
1855,Hrvatska,113410.08,8151.46,45000.0,47.0,22.0,2.0,5.0,muško,podstanar,SSS
1856,Hrvatska,73585.07,6077.5,45000.0,30.0,11.0,18.0,5.0,f,podstanar,SSS
1857,Hrvatska,68352.89,6492.23,45000.0,28.0,12.0,6.0,1.0,m,podstanar,VSS
1858,Hrvatska,94428.31,8269.63,45000.0,33.0,15.0,12.0,3.0,žensko,podstanar,VSS
1859,Hrvatska,73955.54,6495.71,45000.0,47.0,16.0,12.0,2.0,muško,podstanar,VSS
1860,Hrvatska,97658.64,7939.81,45000.0,37.0,11.0,16.0,3.0,žensko,vl,VSS
1861,Hrvatska,89058.46,7199.33,,30.0,14.0,0.0,3.0,muško,podstanar,VSS
1862,Hrvatska,54685.12,3232.62,45000.0,40.0,17.0,13.0,5.0,f,vl,SSS
1863,Hrvatska,115950.1,8886.5,,24.0,9.0,28.0,1.0,f,podstanar,VSS
1864,Hrvatska,120917.55,8885.89,31649.95,42.0,15.0,25.0,2.0,muško,vl,VSS
1865,Hrvatska,72744.23,4811.68,45000.0,39.0,18.0,2.0,1.0,,podstanar,SSS
1866,Hrvatska,77245.97,5807.4,45000.0,32.0,17.0,13.0,5.0,M,podstanar,VSS
1867,Hrvatska,90717.31,7643.28,45000.0,27.0,12.0,23.0,5.0,f,vlasnik,VSS
1868,Hrvatska,91689.14,6094.44,45000.0,26.0,9.0,0.0,2.0,muško,podstanar,SSS
1869,Hrvatska,98170.89,6618.19,66442.32027685035,40.0,18.0,15.0,5.0,m,,SSS
1870,Hrvatska,125204.09,8085.87,11572.43,47.0,18.0,9.0,1.0,žensko,vl,SSS
1871,Hrvatska,81461.06,6969.17,45000.0,29.0,,12.0,3.0,M,podstanar,SSS
1872,Hrvatska,69034.06,5282.33,45000.0,40.0,18.0,3.0,4.0,muško,podstanar,SSS
1873,Hrvatska,57413.62,3205.3,45000.0,18.0,0.0,8.0,6.0,žensko,podstanar,SSS
1874,Hrvatska,70381.4,4808.53,45000.0,29.0,11.0,13.0,3.0,,podstanar,SSS
1875,Hrvatska,84337.46,5318.49,45000.0,35.0,17.0,3.0,3.0,M,podstanar,SSS
1876,Hrvatska,120891.16,10000.0,30120.84,26.0,11.0,9.0,2.0,muško,podstanar,magisterij
1877,Hrvatska,74647.77,4306.48,45000.0,26.0,9.0,7.0,4.0,muško,podstanar,SSS
1878,Hrvatska,89475.76,6181.16,,28.0,8.0,22.0,1.0,m,,SSS
1879,Hrvatska,84671.54,5304.08,45000.0,38.0,18.0,2.0,,m,vl,SSS
1880,Hrvatska,108767.87,9235.1,24959.02,33.0,13.0,22.0,2.0,m,vlasnik,VSS
1881,Hrvatska,135538.65,9532.8,26331.25,18.0,2.0,30.0,7.0,m,podstanar,
1882,Hrvatska,74382.62,5645.8,45000.0,18.0,6.0,6.0,3.0,muško,vlasnik,SSS
1883,Hrvatska,75211.21,4587.89,45000.0,29.0,15.0,9.0,2.0,muško,vl,SSS
1884,Hrvatska,105883.22,10000.0,45000.0,40.0,17.0,2.0,3.0,M,podstanar,magisterij
1885,Hrvatska,98637.83,8392.08,45000.0,18.0,,1.0,4.0,muško,vl,VSS
1886,Hrvatska,121934.15,7891.85,29917.17,30.0,15.0,14.0,3.0,m,podstanar,SSS
1887,Hrvatska,96678.56,6059.35,38558.81,30.0,14.0,8.0,1.0,M,vl,SSS
1888,Hrvatska,77814.16,5992.37,45000.0,49.0,22.0,14.0,1.0,f,vlasnik,SSS
1889,Hrvatska,96813.1,6567.95,45000.0,31.0,14.0,16.0,8.0,M,vl,SSS
1890,Hrvatska,107174.07,8962.92,45000.0,39.0,17.0,29.0,1.0,,podstanar,VSS
1891,Hrvatska,101409.64,6349.6,45000.0,36.0,15.0,6.0,5.0,žensko,podstanar,SSS
1892,Hrvatska,95145.48,7233.39,,18.0,8.0,19.0,1.0,f,vl,VSS
1893,Hrvatska,106333.49,6804.17,31221.64,,17.0,17.0,3.0,m,vl,SSS
1894,Hrvatska,108385.91,8663.72,45000.0,,14.0,14.0,1.0,,podstanar,VSS
1895,Hrvatska,112643.18,6977.44,40281.3,40.0,15.0,17.0,1.0,m,podstanar,SSS
1896,Hrvatska,97974.2,6526.69,45000.0,65.0,37.0,23.0,1.0,m,podstanar,SSS
1897,Hrvatska,81657.64,6099.59,45000.0,18.0,8.0,22.0,1.0,muško,podstanar,VSS
1898,Hrvatska,87934.27,5302.26,45000.0,52.0,25.0,11.0,1.0,M,podstanar,SSS
1899,Hrvatska,109130.18,9110.8,45000.0,32.0,12.0,22.0,3.0,muško,podstanar,VSS
1900,Hrvatska,68661.29,7879.31,45000.0,,18.0,20.0,2.0,muško,podstanar,magisterij
1901,Hrvatska,92373.47,5962.29,45000.0,35.0,15.0,29.0,9.0,muško,podstanar,SSS
1902,Hrvatska,77133.22,7633.33,45000.0,31.0,13.0,25.0,2.0,muško,vl,magisterij
1903,Hrvatska,85574.9,5191.29,45000.0,29.0,9.0,7.0,5.0,muško,vl,SSS
1904,Hrvatska,110569.04,7184.64,34769.08,38.0,18.0,29.0,3.0,m,vl,SSS
1905,Hrvatska,88821.98,7743.72,45000.0,20.0,7.0,1.0,2.0,muško,vlasnik,VSS
1906,Hrvatska,85928.73,7692.7,45000.0,,17.0,1.0,3.0,,vlasnik,VSS
1907,Hrvatska,57802.88,3605.26,45000.0,31.0,15.0,4.0,3.0,muško,vlasnik,SSS
1908,Hrvatska,99925.07,7584.93,45000.0,24.0,5.0,30.0,3.0,m,podstanar,VSS
1909,Hrvatska,97909.68,9661.23,45000.0,30.0,15.0,,2.0,muško,podstanar,magisterij
1910,Hrvatska,128265.09,8139.24,22829.22,48.0,25.0,21.0,5.0,muško,podstanar,SSS
1911,Hrvatska,78844.44,7997.17,45000.0,30.0,10.0,3.0,3.0,muško,podstanar,magisterij
1912,Hrvatska,89383.01,8121.51,45000.0,39.0,15.0,5.0,2.0,m,vlasnik,VSS
1913,Hrvatska,89987.67,9412.74,45000.0,28.0,12.0,22.0,3.0,M,podstanar,magisterij
1914,Hrvatska,116549.07,7848.92,,43.0,21.0,12.0,4.0,muško,podstanar,SSS
1915,Hrvatska,83094.09,6403.65,45000.0,12.0,18.0,18.0,4.0,muško,vlasnik,VSS
1916,Hrvatska,90580.43,6144.39,45000.0,53.0,26.0,10.0,1.0,muško,vlasnik,SSS
1917,Hrvatska,97157.93,10000.0,41957.96,33.0,20.0,12.0,1.0,žensko,vl,magisterij
1918,Hrvatska,88732.18,7227.66,45000.0,42.0,17.0,7.0,4.0,M,vlasnik,VSS
1919,Hrvatska,76071.33,5746.98,45000.0,36.0,11.0,6.0,2.0,muško,vl,SSS
1920,Hrvatska,88881.8,6571.83,45000.0,48.0,25.0,,4.0,muško,vlasnik,SSS
1921,Hrvatska,106472.63,9430.04,45000.0,28.0,18.0,,3.0,f,vl,
1922,Hrvatska,64469.69,5950.6,45000.0,42.0,19.0,5.0,1.0,muško,vl,VSS
1923,Hrvatska,87659.39,6137.66,45000.0,33.0,11.0,6.0,3.0,m,podstanar,SSS
1924,Hrvatska,70997.58,5440.27,45000.0,34.0,14.0,15.0,1.0,muško,vl,SSS
1925,Hrvatska,108900.93,8983.76,20775.53,36.0,13.0,29.0,1.0,m,vl,VSS
1926,Hrvatska,54536.26,3385.13,45000.0,38.0,18.0,26.0,1.0,f,podstanar,SSS
1927,Hrvatska,73821.56,4697.17,45000.0,34.0,10.0,14.0,3.0,f,podstanar,SSS
1928,Hrvatska,92544.24,9288.89,45000.0,37.0,16.0,,2.0,M,vl,magisterij
1929,Hrvatska,116310.48,7108.75,43016.74,51.0,21.0,29.0,3.0,m,podstanar,SSS
1930,Hrvatska,83684.99,5507.37,45000.0,45.0,21.0,1.0,2.0,m,vl,SSS
1931,Hrvatska,73896.01,5474.67,45000.0,44.0,19.0,25.0,4.0,muško,vlasnik,SSS
1932,Hrvatska,122623.14,10000.0,35908.51,30.0,,,4.0,f,vl,magisterij
1933,Hrvatska,56039.72,4503.22,45000.0,,10.0,22.0,-5.0,M,podstanar,SSS
1934,Hrvatska,41023.88,,45000.0,45.0,16.0,15.0,,m,vl,VSS
1935,Hrvatska,93800.29,9023.47,45000.0,44.0,,16.0,3.0,muško,podstanar,magisterij
1936,Hrvatska,74958.92,5268.96,45000.0,50.0,22.0,23.0,2.0,m,vl,SSS
1937,Hrvatska,64575.34,5806.6,45000.0,29.0,9.0,14.0,4.0,f,podstanar,VSS
1938,Hrvatska,99167.13,7226.14,45000.0,33.0,22.0,2.0,1.0,m,vl,SSS
1939,Hrvatska,89876.01,7983.08,45000.0,19.0,9.0,3.0,2.0,muško,podstanar,VSS
1940,Hrvatska,73718.43,4214.53,45000.0,,12.0,11.0,1.0,muško,podstanar,SSS
1941,Hrvatska,59393.91,5753.23,45000.0,45.0,24.0,4.0,2.0,muško,podstanar,VSS
1942,Hrvatska,102449.15,6727.13,45000.0,30.0,19.0,16.0,2.0,f,vl,SSS
1943,Hrvatska,98004.02,6575.02,45000.0,41.0,18.0,30.0,,f,podstanar,SSS
1944,Hrvatska,83016.48,8170.35,45000.0,33.0,15.0,5.0,6.0,f,podstanar,magisterij
1945,Hrvatska,121932.74,9002.92,10125.34,38.0,16.0,9.0,6.0,M,vl,SSS
1946,Hrvatska,63598.3,6259.92,45000.0,24.0,9.0,21.0,3.0,m,podstanar,VSS
1947,Hrvatska,54489.5,3262.75,45000.0,36.0,14.0,17.0,3.0,m,podstanar,SSS
1948,Hrvatska,71161.84,4076.82,45000.0,18.0,7.0,26.0,1.0,m,podstanar,SSS
1949,Hrvatska,84088.28,6913.05,45000.0,33.0,15.0,9.0,5.0,M,vlasnik,VSS
1950,Hrvatska,89866.79,6208.37,45000.0,19.0,9.0,5.0,2.0,m,podstanar,SSS
1951,Hrvatska,80175.28,8465.12,45000.0,47.0,22.0,23.0,3.0,M,vlasnik,magisterij
1952,Hrvatska,92041.11,6762.64,45000.0,43.0,16.0,5.0,2.0,muško,podstanar,SSS
1953,Hrvatska,59969.21,4392.91,45000.0,40.0,14.0,19.0,2.0,muško,podstanar,SSS
1954,Hrvatska,113875.29,9576.47,39440.16,50.0,22.0,14.0,1.0,žensko,podstanar,VSS
1955,Hrvatska,83356.98,5720.56,45000.0,26.0,10.0,3.0,4.0,f,vlasnik,SSS
1956,Hrvatska,107345.92,6461.75,35111.23,52.0,27.0,24.0,1.0,m,podstanar,SSS
1957,Hrvatska,91854.51,,45000.0,44.0,17.0,15.0,1.0,muško,vl,VSS
1958,Hrvatska,94135.06,6805.72,45000.0,33.0,14.0,21.0,1.0,,podstanar,SSS
1959,Hrvatska,96395.35,6400.59,45000.0,46.0,24.0,23.0,3.0,M,podstanar,SSS
1960,Hrvatska,93954.17,18645.758565393662,45000.0,,9.0,7.0,3.0,m,,VSS
1961,Hrvatska,97854.46,7864.26,,27.0,13.0,6.0,6.0,m,vl,VSS
1962,Hrvatska,111583.05,6923.96,40737.9,29.0,13.0,18.0,3.0,m,vl,SSS
1963,Hrvatska,88930.42,7367.02,45000.0,30.0,14.0,25.0,1.0,,vl,
1964,Hrvatska,99180.08,8266.53,45000.0,24.0,10.0,16.0,4.0,žensko,podstanar,VSS
1965,Hrvatska,83205.29,6719.18,,47.0,23.0,20.0,,muško,vl,VSS
1966,Hrvatska,113802.34,7468.97,,32.0,10.0,12.0,4.0,muško,podstanar,SSS
1967,Hrvatska,71472.15,7295.08,45000.0,39.0,16.0,14.0,1.0,muško,podstanar,magisterij
1968,Hrvatska,121018.81,8627.54,28206.25,29.0,15.0,25.0,5.0,muško,vlasnik,SSS
1969,Hrvatska,84196.84,6965.89,45000.0,18.0,8.0,25.0,1.0,muško,,VSS
1970,Hrvatska,56384.5,7485.34,45000.0,38.0,21.0,30.0,4.0,muško,vl,magisterij
1971,Hrvatska,87562.09,8101.85,45000.0,,6.0,1.0,7.0,muško,vl,VSS
1972,Hrvatska,71378.97,7718.07,45000.0,34.0,19.0,27.0,3.0,muško,podstanar,magisterij
1973,Hrvatska,101812.87,6283.3,45000.0,21.0,7.0,9.0,2.0,muško,podstanar,SSS
1974,Hrvatska,71947.52,3753.55,45000.0,55.0,28.0,12.0,2.0,muško,podstanar,SSS
1975,Hrvatska,76076.33,7335.74,45000.0,44.0,22.0,17.0,3.0,M,vlasnik,magisterij
1976,Hrvatska,47209.19,2460.36,45000.0,36.0,11.0,29.0,4.0,m,podstanar,SSS
1977,Hrvatska,75953.87,7252.83,45000.0,48.0,,22.0,4.0,muško,vl,VSS
1978,Hrvatska,36522.41,2492.74,45000.0,27.0,10.0,10.0,8.0,m,,SSS
1979,Hrvatska,53321.94,5249.6,45000.0,40.0,19.0,12.0,2.0,f,podstanar,VSS
1980,Hrvatska,100208.29,7070.34,40275.68,37.0,16.0,18.0,1.0,f,podstanar,VSS
1981,Hrvatska,100716.0,6115.42,,38.0,16.0,28.0,4.0,muško,vl,SSS
1982,Hrvatska,93509.15,6677.48,45000.0,48.0,26.0,23.0,4.0,M,podstanar,SSS
1983,Hrvatska,65660.48,6020.75,45000.0,42.0,18.0,24.0,8.0,muško,podstanar,VSS
1984,Hrvatska,84045.77,5529.45,45000.0,38.0,19.0,29.0,2.0,muško,podstanar,SSS
1985,Hrvatska,84927.95,7444.28,45000.0,18.0,6.0,28.0,1.0,muško,vlasnik,VSS
1986,Hrvatska,61832.71,6440.08,45000.0,25.0,15.0,23.0,3.0,muško,podstanar,VSS
1987,Hrvatska,115067.97,7560.68,30908.34,34.0,14.0,21.0,4.0,m,podstanar,SSS
1988,Hrvatska,102547.25,8371.17,45000.0,36.0,15.0,4.0,1.0,M,podstanar,VSS
1989,Hrvatska,80580.72,5468.35,45000.0,24.0,,2.0,2.0,M,podstanar,SSS
1990,Hrvatska,85537.72,6898.57,45000.0,59.0,27.0,18.0,1.0,muško,podstanar,SSS
1991,Hrvatska,89167.66,,45000.0,50.0,27.0,22.0,3.0,muško,podstanar,SSS
1992,Hrvatska,44165.3,4785.97,45000.0,41.0,20.0,12.0,1.0,muško,vlasnik,VSS
1993,Hrvatska,80056.45,8279.7,45000.0,36.0,15.0,,1.0,muško,podstanar,magisterij
1994,Hrvatska,71360.32,5040.74,45000.0,33.0,9.0,11.0,4.0,f,vlasnik,SSS
1995,Hrvatska,64967.6,4002.49,45000.0,25.0,9.0,13.0,1.0,M,vl,SSS
1996,Hrvatska,79377.99,5267.38,45000.0,36.0,16.0,5.0,5.0,f,podstanar,SSS
1997,Hrvatska,120953.73,9919.29,36736.59,38.0,22.0,29.0,1.0,M,vl,VSS
1998,Hrvatska,97816.86,8077.58,45000.0,23.0,15.0,21.0,2.0,m,podstanar,SSS
1999,Hrvatska,73576.42,6809.11,45000.0,38.0,15.0,8.0,3.0,muško,podstanar,VSS
2000,Hrvatska,96451.66,6006.08,45000.0,33.0,17.0,16.0,4.0,m,,SSS
2001,Hrvatska,112987.11,8820.59,45000.0,18.0,10.0,7.0,3.0,m,podstanar,VSS
2002,Hrvatska,103492.67,8172.8,28730.52,26.0,15.0,25.0,6.0,žensko,vlasnik,VSS
2003,Hrvatska,86192.61,7848.35,45000.0,31.0,14.0,12.0,3.0,m,podstanar,magisterij
2004,Hrvatska,72061.26,4639.04,45000.0,54.0,18.0,28.0,2.0,muško,podstanar,SSS
2005,Hrvatska,98964.47,8464.05,45000.0,41.0,19.0,,2.0,M,vl,VSS
2006,Hrvatska,92869.71,7054.2,45000.0,22.0,5.0,28.0,4.0,žensko,vl,
2007,Hrvatska,102903.86,8884.5,45000.0,40.0,18.0,21.0,2.0,,vl,
2008,Hrvatska,97703.44,6757.45,45000.0,20.0,11.0,21.0,1.0,M,podstanar,SSS
2009,Hrvatska,105991.05,9698.95,45000.0,46.0,22.0,16.0,6.0,muško,podstanar,magisterij
2010,Hrvatska,74295.3,4882.25,45000.0,30.0,16.0,2.0,2.0,m,vl,SSS
2011,Hrvatska,111347.88,,45000.0,34.0,17.0,27.0,2.0,muško,podstanar,SSS
2012,Hrvatska,88951.99,6296.91,45000.0,48.0,18.0,5.0,3.0,muško,vlasnik,SSS
2013,Hrvatska,126505.22,9938.07,42222.95,22.0,3.0,13.0,2.0,M,podstanar,VSS
2014,Hrvatska,71216.24,6128.91,45000.0,21.0,8.0,14.0,2.0,muško,podstanar,VSS
2015,Hrvatska,119719.28,8019.59,27190.06,29.0,13.0,,2.0,M,vlasnik,SSS
2016,Hrvatska,88958.22,5674.67,45000.0,45.0,17.0,10.0,3.0,žensko,podstanar,SSS
2017,Hrvatska,71971.64,5245.73,45000.0,20.0,2.0,10.0,3.0,muško,podstanar,VSS
2018,Hrvatska,75322.28,6042.57,45000.0,18.0,5.0,8.0,4.0,M,podstanar,SSS
2019,Hrvatska,78593.05,8317.2,45000.0,30.0,12.0,5.0,5.0,m,vlasnik,magisterij
2020,Hrvatska,93483.32,9431.29,45000.0,41.0,21.0,14.0,1.0,muško,vl,magisterij
2021,Hrvatska,95456.71,6334.83,45000.0,47.0,22.0,11.0,1.0,,vlasnik,SSS
2022,Hrvatska,73526.0,,45000.0,30.0,,28.0,1.0,M,podstanar,SSS
2023,Hrvatska,84512.91,8541.23,45000.0,31.0,10.0,5.0,2.0,,podstanar,magisterij
2024,Hrvatska,127845.41,7723.33,22480.98,47.0,25.0,0.0,3.0,f,vlasnik,SSS
2025,Hrvatska,119550.86,9108.6,45000.0,18.0,9.0,24.0,4.0,m,podstanar,SSS
2026,Hrvatska,93726.47,5631.18,,31.0,15.0,15.0,3.0,f,vl,SSS
2027,Hrvatska,85760.07,5201.35,45000.0,,15.0,19.0,1.0,m,vlasnik,SSS
2028,Hrvatska,87400.63,7106.58,45000.0,39.0,21.0,14.0,3.0,muško,podstanar,VSS
2029,Hrvatska,97270.36,8628.73,41160.23,30.0,14.0,1.0,4.0,m,vlasnik,VSS
2030,Hrvatska,64544.15,7310.2,45000.0,35.0,13.0,16.0,3.0,muško,,magisterij
2031,Hrvatska,79852.47,4705.43,45000.0,18.0,6.0,2.0,1.0,m,vl,SSS
2032,Hrvatska,51628.32,4069.06,45000.0,28.0,10.0,2.0,1.0,,podstanar,SSS
2033,Hrvatska,92984.46,9564.46,45000.0,40.0,20.0,4.0,4.0,m,podstanar,magisterij
2034,Hrvatska,97943.92,8298.81,45000.0,25.0,7.0,,4.0,muško,podstanar,VSS
2035,Hrvatska,75336.27,6880.29,45000.0,36.0,16.0,22.0,3.0,,podstanar,VSS
2036,Hrvatska,116479.74,8962.5,45000.0,39.0,20.0,,2.0,muško,podstanar,SSS
2037,Hrvatska,60484.69,6624.86,,32.0,14.0,16.0,3.0,M,vl,VSS
2038,Hrvatska,55712.5,3370.81,45000.0,37.0,19.0,,2.0,M,podstanar,SSS
2039,Hrvatska,89489.04,8277.88,45000.0,25.0,13.0,5.0,5.0,f,podstanar,VSS
2040,Hrvatska,105941.97,8754.38,45000.0,33.0,15.0,30.0,1.0,muško,podstanar,VSS
2041,Hrvatska,118678.55,9661.45,,41.0,20.0,0.0,1.0,m,podstanar,
2042,Hrvatska,75822.31,5708.69,45000.0,37.0,16.0,6.0,3.0,,podstanar,VSS
2043,Hrvatska,106573.62,8519.71,45000.0,29.0,14.0,25.0,3.0,f,vl,VSS
2044,Hrvatska,84229.83,5208.91,45000.0,37.0,11.0,14.0,3.0,M,podstanar,SSS
2045,Hrvatska,81547.45,5850.53,45000.0,42.0,18.0,6.0,4.0,muško,vlasnik,SSS
2046,Hrvatska,102673.2,,45000.0,18.0,3.0,18.0,6.0,m,podstanar,VSS
2047,Hrvatska,98046.46,5499.19,45000.0,47.0,,19.0,3.0,M,vl,SSS
2048,Hrvatska,53472.16,3553.79,45000.0,32.0,13.0,21.0,1.0,M,vlasnik,SSS
2049,Hrvatska,114530.81,8196.32,32753.71,39.0,18.0,29.0,4.0,žensko,podstanar,SSS
2050,Hrvatska,112601.83,7413.45,25867.33,47.0,25.0,10.0,1.0,muško,vl,SSS
2051,Hrvatska,72488.75,8197.11,45000.0,21.0,9.0,22.0,2.0,f,podstanar,magisterij
2052,Hrvatska,92916.07,6369.99,45000.0,28.0,9.0,13.0,1.0,muško,podstanar,SSS
2053,Hrvatska,94880.6,7996.2,45000.0,32.0,14.0,12.0,4.0,f,podstanar,VSS
2054,Hrvatska,90213.48,7378.57,45000.0,27.0,10.0,19.0,2.0,žensko,vl,
2055,Hrvatska,73993.9,4324.64,45000.0,52.0,18.0,25.0,2.0,M,vl,SSS
2056,Hrvatska,71567.53,7210.4,45000.0,26.0,8.0,26.0,1.0,M,vl,magisterij
2057,Hrvatska,84488.92,5987.27,45000.0,29.0,12.0,24.0,5.0,muško,,SSS
2058,Hrvatska,108454.58,10000.0,45000.0,37.0,17.0,8.0,1.0,muško,podstanar,magisterij
2059,Hrvatska,95872.0,6322.21,45000.0,23.0,5.0,8.0,3.0,muško,,SSS
2060,Hrvatska,77587.71,4960.57,45000.0,31.0,16.0,15.0,4.0,muško,podstanar,SSS
2061,Hrvatska,100433.97,6543.0,45000.0,38.0,17.0,11.0,,m,podstanar,SSS
2062,Hrvatska,28029.15,2392.07,45000.0,32.0,12.0,9.0,1.0,muško,podstanar,SSS
2063,Hrvatska,107975.31,8530.73,34911.65,34.0,17.0,,3.0,žensko,vlasnik,VSS
2064,Hrvatska,50205.72,2676.52,45000.0,30.0,9.0,17.0,1.0,m,vlasnik,SSS
2065,Hrvatska,77751.18,7055.24,52433.432938089994,20.0,9.0,1.0,3.0,M,vl,VSS
2066,Hrvatska,62606.6,4071.34,45000.0,38.0,,26.0,1.0,M,vlasnik,SSS
2067,Hrvatska,59106.37,5456.12,45000.0,53.0,,,1.0,muško,podstanar,VSS
2068,Hrvatska,108216.54,9518.22,45000.0,35.0,18.0,8.0,2.0,muško,podstanar,VSS
2069,Hrvatska,75645.98,5032.78,45000.0,37.0,20.0,18.0,3.0,muško,,SSS
2070,Hrvatska,91930.08,6273.26,45000.0,42.0,21.0,5.0,4.0,M,podstanar,SSS
2071,Hrvatska,84061.59,6514.64,,22.0,11.0,1.0,2.0,m,podstanar,VSS
2072,Hrvatska,94540.82,6192.89,45000.0,52.0,,14.0,3.0,muško,podstanar,SSS
2073,Hrvatska,86536.44,6073.86,45000.0,37.0,12.0,16.0,3.0,žensko,vlasnik,
2074,Hrvatska,59340.16,4678.32,45000.0,51.0,27.0,,3.0,muško,vl,VSS
2075,Hrvatska,104925.34,10000.0,45000.0,28.0,19.0,27.0,3.0,,vl,magisterij
2076,Hrvatska,75124.87,8058.72,45000.0,53.0,29.0,20.0,1.0,m,vlasnik,magisterij
2077,Hrvatska,53868.36,5111.87,45000.0,43.0,17.0,7.0,2.0,M,podstanar,VSS
2078,Hrvatska,76437.7,19246.942761592654,45000.0,41.0,15.0,9.0,3.0,f,podstanar,VSS
2079,Hrvatska,115015.2,10000.0,40572.04,37.0,,9.0,2.0,M,vl,magisterij
2080,Hrvatska,102004.43,9039.33,45000.0,33.0,10.0,17.0,4.0,m,podstanar,VSS
2081,Hrvatska,78026.96,4705.0,45000.0,47.0,21.0,9.0,2.0,muško,podstanar,SSS
2082,Hrvatska,78014.85,8268.95,45000.0,36.0,20.0,8.0,1.0,žensko,vlasnik,magisterij
